Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.906004  	569.862 	862.139 	2097.49 	-794.643	-1123.22	-2446.87	22.8167	19.6097	-6.23733  	-121935.  	-179594.  	-419276.  
0.91056   	563.77  	852.902 	2074.94 	-785.592	-1110.44	-2419.07	22.503 	19.3075	-6.34832  	-120549.  	-177517.  	-414296.  
0.915013  	557.901 	844.003 	2053.22 	-776.849	-1098.09	-2392.22	22.2024	19.0186	-6.45083  	-119216.  	-175519.  	-409501.  
0.91936   	552.254 	835.442 	2032.32 	-768.431	-1086.2 	-2366.37	21.9134	18.7409	-6.54939  	-117936.  	-173600.  	-404893.  
0.923603  	546.821 	827.204 	2012.22 	-760.338	-1074.78	-2341.52	21.6343	18.4721	-6.64817  	-116706.  	-171756.  	-400469.  
0.927743  	541.59  	819.274 	1992.87 	-752.57 	-1063.81	-2317.67	21.3635	18.2101	-6.75098  	-115524.  	-169986.  	-396226.  
0.931778  	536.562 	811.652 	1974.26 	-745.136	-1053.31	-2294.86	21.0997	17.9532	-6.8618   	-114389.  	-168288.  	-392167.  
0.935701  	531.737 	804.337 	1956.41 	-738.048	-1043.3 	-2273.1 	20.8422	17.7002	-6.98307  	-113302.  	-166665.  	-388294.  
0.939515  	527.105 	797.315 	1939.28 	-731.297	-1033.77	-2252.38	20.5917	17.4525	-7.11068  	-112260.  	-165111.  	-384598.  
0.943224  	522.658 	790.574 	1922.83 	-724.877	-1024.71	-2232.68	20.3495	17.2123	-7.23887  	-111261.  	-163624.  	-381067.  
0.946823  	518.398 	784.116 	1907.07 	-718.79 	-1016.12	-2214.03	20.1171	16.9816	-7.36248  	-110304.  	-162201.  	-377698.  
0.950306  	514.324 	777.94  	1892.   	-713.026	-1007.99	-2196.38	19.8959	16.7625	-7.47717  	-109389.  	-160843.  	-374488.  
0.953677  	510.421 	772.023 	1877.56 	-707.53 	-1000.24	-2179.55	19.6864	16.556 	-7.57972  	-108515.  	-159547.  	-371426.  
0.95694   	506.679 	766.352 	1863.73 	-702.249	-992.789	-2163.38	19.4887	16.3627	-7.66783  	-107679.  	-158307.  	-368503.  
0.960089  	503.102 	760.929 	1850.5  	-697.159	-985.606	-2147.78	19.3028	16.1822	-7.74228  	-106881.  	-157125.  	-365716.  
0.963119  	499.691 	755.759 	1837.88 	-692.263	-978.695	-2132.77	19.1281	16.0137	-7.80551  	-106122.  	-156000.  	-363066.  
0.966033  	496.438 	750.829 	1825.86 	-687.557	-972.052	-2118.33	18.9634	15.8557	-7.85987  	-105398.  	-154929.  	-360543.  
0.968837  	493.336 	746.127 	1814.39 	-683.038	-965.671	-2104.45	18.8078	15.7071	-7.90708  	-104709.  	-153908.  	-358138.  
0.971523  	490.386 	741.657 	1803.49 	-678.718	-959.569	-2091.18	18.661 	15.5676	-7.94832  	-104055.  	-152939.  	-355852.  
0.974087  	487.593 	737.424 	1793.16 	-674.608	-953.763	-2078.54	18.523 	15.4368	-7.98463  	-103436.  	-152021.  	-353687.  
0.976533  	484.948 	733.417 	1783.39 	-670.701	-948.242	-2066.52	18.3931	15.3138	-8.01701  	-102851.  	-151152.  	-351636.  
0.978866  	482.444 	729.622 	1774.13 	-666.988	-942.996	-2055.1 	18.2705	15.1981	-8.04629  	-102296.  	-150329.  	-349690.  
0.98108   	480.083 	726.045 	1765.41 	-663.481	-938.038	-2044.3 	18.1553	15.0895	-8.07301  	-101774.  	-149553.  	-347854.  
0.983168  	477.871 	722.693 	1757.24 	-660.188	-933.383	-2034.16	18.0476	14.988 	-8.09758  	-101285.  	-148826.  	-346132.  
0.985135  	475.799 	719.553 	1749.58 	-657.099	-929.017	-2024.64	17.9468	14.893 	-8.12044  	-100827.  	-148145.  	-344517.  
0.986989  	473.859 	716.613 	1742.41 	-654.204	-924.924	-2015.72	17.8524	14.8041	-8.14194  	-100398.  	-147507.  	-343004.  
0.988721  	472.055 	713.88  	1735.75 	-651.512	-921.117	-2007.43	17.7646	14.7213	-8.16219  	-99998.9  	-146913.  	-341596.  
0.990324  	470.394 	711.362 	1729.61 	-649.031	-917.61 	-1999.78	17.6836	14.6449	-8.18122  	-99631.6  	-146366.  	-340298.  
0.991806  	468.866 	709.048 	1723.96 	-646.751	-914.386	-1992.75	17.6091	14.5746	-8.19915  	-99293.8  	-145864.  	-339104.  
0.993172  	467.463 	706.922 	1718.78 	-644.657	-911.426	-1986.3 	17.5406	14.5097	-8.21609  	-98983.5  	-145402.  	-338007.  
0.994416  	466.191 	704.994 	1714.08 	-642.759	-908.743	-1980.46	17.4783	14.4508	-8.23192  	-98702.1  	-144983.  	-337012.  
0.995528  	465.057 	703.277 	1709.89 	-641.069	-906.354	-1975.25	17.4226	14.3981	-8.24646  	-98451.3  	-144609.  	-336125.  
0.996517  	464.053 	701.755 	1706.18 	-639.573	-904.239	-1970.64	17.3733	14.3512	-8.25973  	-98229.   	-144278.  	-335339.  
0.997391  	463.167 	700.413 	1702.91 	-638.255	-902.375	-1966.58	17.3296	14.3097	-8.27177  	-98033.   	-143986.  	-334646.  
0.998142  	462.408 	699.263 	1700.1  	-637.126	-900.779	-1963.1 	17.2921	14.2741	-8.28239  	-97865.   	-143736.  	-334052.  
0.998759  	461.787 	698.321 	1697.81 	-636.202	-899.473	-1960.26	17.2614	14.2448	-8.29129  	-97727.4  	-143531.  	-333565.  
0.99925   	461.292 	697.572 	1695.98 	-635.467	-898.435	-1958.  	17.2369	14.2214	-8.29852  	-97617.9  	-143368.  	-333178.  
0.99963   	460.911 	696.994 	1694.57 	-634.901	-897.633	-1956.25	17.2179	14.2033	-8.30419  	-97533.4  	-143242.  	-332879.  
0.999887  	460.653 	696.603 	1693.62 	-634.518	-897.092	-1955.07	17.2051	14.1911	-8.30807  	-97476.2  	-143157.  	-332677.  
1.        	460.539 	696.43  	1693.2  	-634.349	-896.853	-1954.55	17.1995	14.1857	-8.30979  	-97451.   	-143120.  	-332588.  
